15233 58891
75 125 0.166667
75 126 0.500000
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 1551 0.090909
75 77 0.011628
75 4164 0.500000
75 76 0.014706
75 77 0.011628
75 4255 0.058824
75 1551 0.090909
75 77 0.011628
75 8413 0.125000
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 2011 0.083333
75 9357 0.500000
75 1551 0.090909
75 77 0.011628
75 8413 0.125000
75 2297 0.200000
75 76 0.014706
75 2011 0.083333
75 2013 0.052632
75 2017 0.016949
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 4255 0.058824
75 77 0.011628
75 6723 0.055556
75 77 0.011628
75 6723 0.055556
75 76 0.014706
75 77 0.011628
75 76 0.014706
75 77 0.011628
75 4133 0.111111
75 8733 0.066667
75 4164 0.500000
75 77 0.011628
75 77 0.011628
75 6723 0.055556
75 77 0.011628
75 6723 0.055556
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 77 0.011628
76 4255 0.058824
76 1728 0.031250
76 1729 0.058824
76 4255 0.058824
76 77 0.011628
76 77 0.011628
76 2971 0.062500
76 6131 0.166667
76 6131 0.166667
76 77 0.011628
76 1728 0.031250
76 1729 0.058824
76 4255 0.058824
76 77 0.011628
76 77 0.011628
76 1492 0.013889
76 77 0.011628
76 4255 0.058824
76 5341 0.166667
76 1492 0.013889
76 77 0.011628
76 77 0.011628
76 1492 0.013889
76 1492 0.013889
76 3148 0.052632
76 3624 0.333333
76 3624 0.333333
76 77 0.011628
76 4255 0.058824
76 4255 0.058824
76 1492 0.013889
76 4255 0.058824
76 1728 0.031250
76 77 0.011628
76 77 0.011628
76 1492 0.013889
76 3148 0.052632
76 10933 0.125000
76 11965 0.250000
76 3148 0.052632
76 1728 0.031250
76 11965 0.250000
76 1492 0.013889
77 477 0.166667
77 477 0.166667
77 477 0.166667
77 4255 0.058824
77 8413 0.125000
77 8413 0.125000
77 6723 0.055556
77 6723 0.055556
77 6723 0.055556
77 6723 0.055556
78 79 0.066667
78 79 0.066667
78 174 0.023256
78 1546 0.045455
78 1547 0.018868
78 174 0.023256
78 174 0.023256
78 174 0.023256
78 174 0.023256
78 1546 0.045455
78 211 1.000000
78 607 0.125000
78 4444 0.142857
78 2804 0.050000
78 174 0.023256
78 1290 0.200000
78 174 0.023256
78 1290 0.200000
78 174 0.023256
78 658 0.166667
78 2689 0.090909
78 174 0.023256
78 658 0.166667
78 2689 0.090909
78 174 0.023256
78 174 0.023256
78 174 0.023256
78 14271 1.000000
78 8 0.012821
79 118 0.026316
79 637 0.023810
79 359 0.009524
79 637 0.023810
79 637 0.023810
79 359 0.009524
79 637 0.023810
79 637 0.023810
79 108 0.071429
79 118 0.026316
79 637 0.023810
79 637 0.023810
79 637 0.023810
79 637 0.023810
79 118 0.026316
79 2515 0.250000
79 637 0.023810
79 637 0.023810
79 637 0.023810
79 637 0.023810
79 637 0.023810
79 630 0.166667
79 1728 0.031250
79 637 0.023810
79 630 0.166667
79 1728 0.031250
79 637 0.023810
79 3040 0.062500
79 1728 0.031250
79 637 0.023810
79 6089 0.035714
79 118 0.026316
79 7104 0.052632
79 637 0.023810
79 118 0.026316
79 3040 0.062500
79 6089 0.035714
79 118 0.026316
79 637 0.023810
79 3040 0.062500
79 1728 0.031250
79 440 0.018868
79 118 0.026316
79 6089 0.035714
79 3431 0.076923
79 2799 0.050000
79 2799 0.050000
79 3431 0.076923
79 2799 0.050000
79 1268 0.083333
79 6089 0.035714
79 1728 0.031250
79 637 0.023810
79 3040 0.062500
79 1728 0.031250
79 13677 1.000000
79 3431 0.076923
79 2799 0.050000
79 14541 0.250000
79 1728 0.031250
79 2799 0.050000
80 81 0.090909
80 94 0.076923
80 94 0.076923
80 567 0.055556
80 124 0.023810
80 81 0.090909
80 1991 0.333333
80 2726 0.111111
80 482 0.026316
80 3518 0.111111
80 2115 0.333333
80 482 0.026316
80 4251 0.333333
80 383 0.030303
80 2922 0.250000
80 2932 0.071429
80 482 0.026316
80 627 0.038462
80 99 0.009174
80 99 0.009174
80 99 0.009174
80 99 0.009174
80 6673 0.250000
80 539 0.025641
80 99 0.009174
80 5812 0.043478
80 99 0.009174
80 382 0.014085
80 382 0.014085
80 382 0.014085
80 81 0.090909
80 81 0.090909
80 6673 0.250000
80 99 0.009174
80 363 0.012821
80 99 0.009174
80 99 0.009174
80 99 0.009174
80 363 0.012821
80 1379 0.032258
80 8035 0.047619
80 1655 0.025000
80 991 0.027027
80 1655 0.025000
80 99 0.009174
80 482 0.026316
80 2634 0.029412
80 8745 0.055556
80 363 0.012821
80 7938 0.090909
80 99 0.009174
80 99 0.009174
80 9571 0.166667
80 99 0.009174
80 9571 0.166667
80 363 0.012821
80 740 0.041667
80 81 0.090909
80 9571 0.166667
80 9859 0.111111
80 6542 0.037037
80 81 0.090909
81 11029 0.500000
81 11029 0.500000
82 83 0.055556
82 585 0.058824
82 585 0.058824
82 585 0.058824
82 3065 0.200000
82 1692 0.013889
82 3773 0.142857
82 3773 0.142857
82 3773 0.142857
82 3773 0.142857
82 3773 0.142857
82 3773 0.142857
82 3773 0.142857
83 1692 0.013889
83 1692 0.013889
83 1692 0.013889
83 1692 0.013889
83 10402 0.200000
83 10402 0.200000
83 1692 0.013889
83 10319 0.034483
83 10402 0.200000
83 3492 0.026316
84 85 0.027778
84 85 0.027778
84 143 0.015625
84 143 0.015625
84 1645 0.029412
84 1594 0.090909
84 8147 0.041667
84 14181 1.000000
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 100 0.006623
85 4900 0.037037
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
85 354 0.012987
86 87 0.076923
86 88 0.013158
86 87 0.076923
86 368 1.000000
86 14 0.055556
86 369 0.333333
86 725 0.052632
86 725 0.052632
86 27 0.009524
86 725 0.052632
86 87 0.076923
86 4041 0.076923
86 1263 0.047619
86 4041 0.076923
86 15 0.014493
86 332 0.028571
86 1263 0.047619
86 87 0.076923
86 382 0.014085
86 382 0.014085
86 87 0.076923
86 14 0.055556
86 88 0.013158
86 87 0.076923
86 87 0.076923
86 4263 0.055556
86 332 0.028571
86 382 0.014085
86 88 0.013158
86 332 0.028571
86 88 0.013158
86 88 0.013158
86 2807 0.017544
86 7019 0.062500
86 4263 0.055556
86 88 0.013158
86 382 0.014085
86 4263 0.055556
86 80 0.015385
86 382 0.014085
86 4263 0.055556
86 80 0.015385
86 382 0.014085
86 4263 0.055556
86 80 0.015385
86 3147 0.041667
86 14 0.055556
86 1 0.037037
86 234 0.030303
86 4263 0.055556
86 7019 0.062500
86 8396 0.250000
86 87 0.076923
86 4263 0.055556
86 7019 0.062500
86 4263 0.055556
86 87 0.076923
86 7019 0.062500
86 4263 0.055556
86 87 0.076923
86 4263 0.055556
86 4263 0.055556
86 4263 0.055556
86 11012 0.100000
86 9651 0.100000
86 1530 0.043478
86 14756 1.000000
86 4263 0.055556
86 1530 0.043478
86 4263 0.055556
87 88 0.013158
87 610 0.028571
87 611 0.250000
87 610 0.028571
87 611 0.250000
87 3067 0.066667
87 3067 0.066667
87 88 0.013158
87 5812 0.043478
87 2807 0.017544
87 8607 0.500000
87 8608 0.090909
87 8759 1.000000
87 5896 0.100000
87 8607 0.500000
87 8608 0.090909
87 3067 0.066667
87 8608 0.090909
87 7019 0.062500
87 7928 0.200000
87 2017 0.016949
87 7928 0.200000
87 2017 0.016949
88 332 0.028571
88 363 0.012821
88 363 0.012821
88 363 0.012821
88 363 0.012821
88 2807 0.017544
88 363 0.012821
88 363 0.012821
88 332 0.028571
88 332 0.028571
88 2807 0.017544
88 2634 0.029412
88 382 0.014085
88 2807 0.017544
88 4900 0.037037
88 363 0.012821
88 363 0.012821
88 382 0.014085
88 9752 0.055556
88 382 0.014085
88 9752 0.055556
88 27 0.009524
88 1263 0.047619
88 1784 0.028571
88 363 0.012821
89 90 0.066667
89 91 0.142857
89 137 1.000000
89 138 0.166667
89 139 0.062500
89 706 0.035714
89 707 0.030303
89 563 0.052632
89 706 0.035714
89 707 0.030303
89 563 0.052632
89 706 0.035714
89 707 0.030303
89 706 0.035714
89 707 0.030303
89 706 0.035714
89 707 0.030303
89 706 0.035714
89 707 0.030303
89 706 0.035714
89 707 0.030303
89 139 0.062500
89 707 0.030303
89 706 0.035714
89 707 0.030303
89 34 1.000000
89 139 0.062500
89 7797 0.500000
89 707 0.030303
89 5372 0.333333
89 1943 0.024390
89 9473 0.142857
89 9473 0.142857
89 3253 0.333333
89 5253 0.062500
89 5372 0.333333
89 1943 0.024390
89 3253 0.333333
89 5253 0.062500
89 9473 0.142857
90 91 0.142857
90 1541 1.000000
90 91 0.142857
90 765 0.026316
90 3386 1.000000
90 2162 0.250000
90 765 0.026316
90 765 0.026316
90 1458 0.090909
90 3278 0.142857
90 20 0.030303
90 20 0.030303
92 119 0.142857
92 120 0.027027
92 119 0.142857
92 119 0.142857
92 120 0.027027
92 120 0.027027
92 119 0.142857
92 120 0.027027
92 120 0.027027
92 242 0.025000
92 242 0.025000
92 120 0.027027
92 3670 0.090909
92 120 0.027027
92 11745 1.000000
92 3670 0.090909
92 511 0.034483
92 120 0.027027
93 94 0.076923
93 95 0.090909
94 95 0.090909
94 623 0.100000
94 623 0.100000
94 623 0.100000
94 623 0.100000
94 623 0.100000
94 623 0.100000
94 623 0.100000
94 7597 0.050000
94 7597 0.050000
94 2596 0.026316
95 229 0.500000
95 363 0.012821
95 363 0.012821
95 363 0.012821
96 97 0.111111
96 98 0.035714
96 4331 0.500000
96 151 0.041667
96 171 0.037037
96 151 0.041667
96 171 0.037037
96 97 0.111111
97 98 0.035714
99 100 0.006623
99 9 0.010000
99 9 0.010000
99 2161 0.028571
99 2161 0.028571
99 2087 0.090909
99 2161 0.028571
100 363 0.012821
100 363 0.012821
100 363 0.012821
100 363 0.012821
100 12 0.013889
100 363 0.012821
100 354 0.012987
100 12 0.013889
100 363 0.012821
100 363 0.012821
100 247 0.008333
101 102 1.000000
101 578 0.047619
101 625 0.030303
101 9002 0.071429
101 3939 0.058824
101 9002 0.071429
101 1405 0.055556
103 104 0.062500
103 255 0.058824
103 256 0.142857
103 257 0.083333
103 609 0.076923
103 826 1.000000
103 827 0.052632
103 828 0.090909
103 256 0.142857
103 609 0.076923
103 13 0.500000
103 357 0.037037
103 609 0.076923
103 2177 0.029412
103 2177 0.029412
103 2177 0.029412
103 2177 0.029412
103 78 0.250000
103 78 0.250000
103 503 0.083333
103 637 0.023810
103 2717 0.031250
103 2717 0.031250
103 2717 0.031250
103 84 0.500000
103 2717 0.031250
103 3939 0.058824
103 2717 0.031250
103 3939 0.058824
103 3939 0.058824
103 609 0.076923
103 143 0.015625
103 609 0.076923
103 12557 0.500000
103 609 0.076923
105 106 1.000000
105 457 0.015385
105 457 0.015385
105 3278 0.142857
105 457 0.015385
105 274 0.011364
105 457 0.015385
105 274 0.011364
105 457 0.015385
105 2689 0.090909
105 457 0.015385
105 578 0.047619
105 2689 0.090909
105 457 0.015385
105 578 0.047619
105 274 0.011364
105 457 0.015385
105 7444 0.200000
105 7445 0.250000
105 457 0.015385
105 7444 0.200000
105 457 0.015385
105 7444 0.200000
105 7445 0.250000
105 457 0.015385
105 246 0.045455
105 8994 0.500000
105 6714 0.125000
105 9083 0.250000
105 457 0.015385
105 9084 0.166667
105 9964 0.333333
105 274 0.011364
105 274 0.011364
105 457 0.015385
105 9851 0.500000
105 12797 1.000000
105 7755 0.125000
105 457 0.015385
105 6018 0.025641
105 4425 0.083333
105 1952 0.250000
105 12811 0.333333
105 13539 0.333333
105 457 0.015385
105 6018 0.025641
105 4425 0.083333
105 1529 0.250000
105 9964 0.333333
105 11776 0.142857
105 457 0.015385
105 328 0.019608
105 12958 0.166667
105 12959 0.100000
105 14771 1.000000
105 7439 0.333333
105 457 0.015385
105 1529 0.250000
105 14882 0.500000
105 970 0.166667
105 15114 0.500000
105 457 0.015385
107 108 0.071429
107 109 0.111111
107 108 0.071429
107 108 0.071429
107 3677 0.019231
107 3677 0.019231
107 209 0.047619
107 457 0.015385
107 457 0.015385
107 3677 0.019231
107 3677 0.019231
107 7358 0.142857
107 3677 0.019231
107 7358 0.142857
107 9002 0.071429
107 3677 0.019231
107 3677 0.019231
107 9002 0.071429
107 3677 0.019231
107 457 0.015385
107 457 0.015385
107 3677 0.019231
107 9002 0.071429
107 3677 0.019231
107 12783 0.142857
107 9002 0.071429
107 12783 0.142857
107 12783 0.142857
107 12783 0.142857
108 109 0.111111
108 3015 0.015873
108 608 0.009091
108 634 0.011905
110 111 0.016393
110 112 0.035714
110 112 0.035714
110 831 0.333333
110 112 0.035714
110 831 0.333333
110 388 0.111111
110 112 0.035714
110 112 0.035714
110 112 0.035714
110 112 0.035714
110 112 0.035714
110 112 0.035714
110 2585 0.333333
110 112 0.035714
110 802 0.142857
110 112 0.035714
110 112 0.035714
110 4691 0.100000
110 4692 0.250000
110 802 0.142857
110 4692 0.250000
110 536 0.016129
110 2708 0.033333
110 4457 0.250000
110 802 0.142857
110 2708 0.033333
110 2927 0.142857
110 2927 0.142857
110 3158 0.052632
110 2708 0.033333
110 2927 0.142857
110 3158 0.052632
110 4691 0.100000
110 974 0.166667
110 8855 0.125000
110 4691 0.100000
110 4691 0.100000
110 9568 0.040000
110 4691 0.100000
110 9568 0.040000
110 3158 0.052632
110 10793 0.500000
110 9568 0.040000
110 8412 0.250000
110 9568 0.040000
110 8412 0.250000
110 6675 0.021739
110 9568 0.040000
110 12101 0.125000
110 12101 0.125000
110 2708 0.033333
110 13810 0.333333
110 12101 0.125000
110 13810 0.333333
110 12101 0.125000
110 13810 0.333333
110 12101 0.125000
110 802 0.142857
110 151 0.041667
110 9200 0.250000
110 2708 0.033333
111 112 0.035714
111 318 0.200000
111 374 0.142857
111 375 0.033333
111 374 0.142857
111 375 0.033333
111 500 0.071429
111 530 0.090909
111 316 0.034483
111 500 0.071429
111 374 0.142857
111 375 0.033333
111 316 0.034483
111 374 0.142857
111 375 0.033333
111 3499 0.043478
111 1193 0.021277
111 3760 0.035714
111 374 0.142857
111 375 0.033333
111 3499 0.043478
111 375 0.033333
111 374 0.142857
111 3760 0.035714
111 3760 0.035714
111 316 0.034483
111 3760 0.035714
111 3760 0.035714
111 3760 0.035714
111 3760 0.035714
111 559 0.008197
111 7077 0.021739
111 3429 0.019608
111 3760 0.035714
111 3158 0.052632
111 7077 0.021739
111 3760 0.035714
111 145 0.011494
111 3760 0.035714
112 315 0.019608
113 114 0.125000
113 114 0.125000
113 114 0.125000
113 77 0.011628
113 114 0.125000
113 114 0.125000
113 5075 0.250000
114 77 0.011628
114 3902 0.333333
114 77 0.011628
114 477 0.166667
114 231 0.032258
114 661 0.027778
114 661 0.027778
114 953 0.018519
114 661 0.027778
114 953 0.018519
114 661 0.027778
114 953 0.018519
114 2495 0.166667
114 2495 0.166667
114 2495 0.166667
114 2495 0.166667
114 661 0.027778
114 2495 0.166667
115 116 0.166667
115 116 0.166667
115 632 0.026316
115 116 0.166667
115 655 0.100000
115 632 0.026316
115 116 0.166667
115 655 0.100000
115 655 0.100000
115 692 0.500000
115 632 0.026316
115 632 0.026316
115 245 0.250000
115 1208 0.037037
115 632 0.026316
116 218 0.058824
116 218 0.058824
116 632 0.026316
116 655 0.100000
116 632 0.026316
116 655 0.100000
116 791 0.022222
116 5476 0.500000
116 791 0.022222
116 791 0.022222
116 8038 0.166667
116 791 0.022222
116 242 0.025000
116 791 0.022222
116 242 0.025000
116 54 0.041667
116 791 0.022222
116 55 0.100000
116 791 0.022222
116 791 0.022222
116 10422 0.111111
116 791 0.022222
116 242 0.025000
116 791 0.022222
116 10934 0.166667
116 791 0.022222
116 11604 0.500000
116 791 0.022222
116 242 0.025000
116 10934 0.166667
116 791 0.022222
116 10934 0.166667
116 791 0.022222
116 11604 0.500000
116 8038 0.166667
116 10422 0.111111
116 791 0.022222
116 242 0.025000
116 10934 0.166667
116 791 0.022222
116 10934 0.166667
116 791 0.022222
116 10934 0.166667
116 791 0.022222
116 8038 0.166667
116 791 0.022222
116 8038 0.166667
116 791 0.022222
116 61 0.033333
117 79 0.066667
117 118 0.026316
117 118 0.026316
117 118 0.026316
117 118 0.026316
117 65 0.200000
117 79 0.066667
117 118 0.026316
117 2515 0.250000
117 118 0.026316
117 118 0.026316
117 1692 0.013889
117 8031 0.333333
117 8031 0.333333
117 8031 0.333333
117 9716 0.033333
117 9716 0.033333
117 9716 0.033333
117 9716 0.033333
117 6684 0.058824
117 118 0.026316
117 2633 0.062500
117 118 0.026316
117 10092 0.100000
117 14651 0.200000
117 14651 0.200000
117 118 0.026316
117 14651 0.200000
118 2515 0.250000
118 7104 0.052632
118 3040 0.062500
118 6089 0.035714
118 6089 0.035714
118 612 0.014493
118 6089 0.035714
118 6089 0.035714
118 6089 0.035714
118 6089 0.035714
118 6089 0.035714
118 6089 0.035714
118 6089 0.035714
118 2598 0.034483
119 120 0.027027
119 120 0.027027
119 120 0.027027
120 5000 0.041667
120 5000 0.041667
121 122 0.015152
121 122 0.015152
121 6803 0.100000
121 122 0.015152
121 6803 0.100000
121 122 0.015152
121 2019 0.033333
121 7465 0.047619
121 7465 0.047619
121 7465 0.047619
121 7465 0.047619
121 7465 0.047619
121 2019 0.033333
121 7465 0.047619
121 7465 0.047619
121 122 0.015152
122 2173 0.125000
123 124 0.023810
123 69 0.100000
123 4545 0.045455
124 562 0.011364
124 751 0.047619
124 145 0.011494
124 562 0.011364
124 751 0.047619
124 145 0.011494
124 562 0.011364
124 751 0.047619
124 562 0.011364
124 751 0.047619
124 562 0.011364
124 1492 0.013889
124 81 0.090909
124 1098 0.050000
124 1098 0.050000
124 3247 0.030303
124 230 0.021277
124 1098 0.050000
124 3247 0.030303
124 4827 0.055556
124 1299 0.100000
124 76 0.014706
124 76 0.014706
124 2971 0.062500
124 6019 0.125000
124 1299 0.100000
124 1492 0.013889
124 6019 0.125000
124 1771 0.058824
124 1492 0.013889
124 230 0.021277
124 6019 0.125000
124 1771 0.058824
124 562 0.011364
124 1492 0.013889
124 1492 0.013889
124 6019 0.125000
124 1771 0.058824
124 1492 0.013889
124 2971 0.062500
124 1492 0.013889
124 6019 0.125000
124 1492 0.013889
124 1407 0.071429
124 1098 0.050000
124 3247 0.030303
124 6019 0.125000
124 2838 0.076923
124 1771 0.058824
124 612 0.014493
124 5341 0.166667
124 1492 0.013889
124 1771 0.058824
124 612 0.014493
124 2838 0.076923
124 612 0.014493
124 2971 0.062500
124 1098 0.050000
124 1299 0.100000
124 109 0.111111
124 2971 0.062500
124 6142 0.038462
124 11264 0.090909
124 6142 0.038462
124 11496 0.200000
124 11497 0.071429
124 109 0.111111
124 3247 0.030303
124 1098 0.050000
124 6142 0.038462
124 11496 0.200000
124 11497 0.071429
124 11496 0.200000
124 11497 0.071429
124 10759 0.166667
124 1098 0.050000
124 6142 0.038462
124 1098 0.050000
124 11264 0.090909
124 1098 0.050000
124 6142 0.038462
124 11496 0.200000
124 11497 0.071429
124 6687 0.111111
124 11496 0.200000
124 11497 0.071429
124 109 0.111111
124 11588 0.333333
124 13104 0.500000
124 13537 0.500000
124 11588 0.333333
124 1492 0.013889
124 11588 0.333333
124 2969 0.142857
124 1098 0.050000
124 11497 0.071429
124 10759 0.166667
124 10759 0.166667
124 11497 0.071429
125 126 0.500000
125 23 0.030303
125 586 0.019231
125 8 0.012821
125 1256 0.031250
125 8 0.012821
125 8 0.012821
125 8 0.012821
125 8 0.012821
125 7114 0.033333
125 8 0.012821
125 8 0.012821
125 8 0.012821
126 698 0.250000
126 1293 0.500000
127 128 0.020408
127 128 0.020408
127 1795 0.142857
127 128 0.020408
127 1796 0.058824
127 460 0.034483
127 2725 0.062500
127 460 0.034483
127 460 0.034483
127 10802 0.100000
127 10802 0.100000
127 10802 0.100000
127 10802 0.100000
127 10802 0.100000
128 240 0.025000
128 1796 0.058824
128 240 0.025000
128 771 0.076923
128 771 0.076923
128 771 0.076923
128 4455 0.333333
128 4455 0.333333
128 5000 0.041667
128 1672 0.041667
128 5000 0.041667
128 705 0.007812
128 4455 0.333333
128 5000 0.041667
128 5000 0.041667
128 5000 0.041667
128 5000 0.041667
128 5000 0.041667
128 5000 0.041667
128 4158 0.033333
128 11867 1.000000
128 705 0.007812
128 800 0.025000
128 249 0.022222
128 800 0.025000
128 6675 0.021739
129 130 0.045455
129 330 0.038462
129 539 0.025641
129 1150 0.500000
129 168 0.021277
129 168 0.021277
129 168 0.021277
129 168 0.021277
129 168 0.021277
129 130 0.045455
129 168 0.021277
129 27 0.009524
129 5251 0.250000
129 5252 0.250000
129 168 0.021277
129 168 0.021277
129 100 0.006623
129 5252 0.250000
129 168 0.021277
129 2375 0.043478
129 8008 0.076923
129 8008 0.076923
129 1870 0.023256
129 8008 0.076923
129 9369 0.250000
129 8008 0.076923
129 130 0.045455
129 8008 0.076923
129 7940 0.062500
129 6113 0.029412
129 7940 0.062500
129 6113 0.029412
129 6113 0.029412
129 9369 0.250000
129 12667 0.166667
129 6113 0.029412
129 12667 0.166667
129 6113 0.029412
129 14173 0.166667
129 12667 0.166667
129 6113 0.029412
129 7940 0.062500
129 6113 0.029412
129 14173 0.166667
129 259 0.142857
130 222 0.029412
130 465 0.076923
130 88 0.013158
130 363 0.012821
130 88 0.013158
130 465 0.076923
131 132 1.000000
131 133 0.013889
131 134 0.012500
131 46 0.022222
131 201 0.020833
131 46 0.022222
131 201 0.020833
131 50 0.090909
131 201 0.020833
131 50 0.090909
131 46 0.022222
131 50 0.090909
131 46 0.022222
131 46 0.022222
131 201 0.020833
131 46 0.022222
131 133 0.013889
131 134 0.012500
131 46 0.022222
131 134 0.012500
131 784 0.010870
131 50 0.090909
131 46 0.022222
131 50 0.090909
131 46 0.022222
131 1463 0.250000
131 46 0.022222
131 1591 0.125000
131 46 0.022222
131 46 0.022222
131 201 0.020833
131 46 0.022222
131 2393 0.166667
131 134 0.012500
131 46 0.022222
131 2393 0.166667
131 134 0.012500
131 201 0.020833
131 1591 0.125000
131 46 0.022222
131 201 0.020833
131 133 0.013889
131 46 0.022222
131 201 0.020833
131 134 0.012500
131 201 0.020833
131 201 0.020833
131 201 0.020833
131 133 0.013889
131 46 0.022222
131 201 0.020833
131 133 0.013889
131 133 0.013889
131 134 0.012500
131 133 0.013889
131 133 0.013889
131 133 0.013889
131 134 0.012500
